T(K),Rs(Ohmsq)
192.21,5044.52476
192.22,5044.53533
192.24,5044.48269
192.23,5044.68689
192.25,5043.80965
192.26,5045.40112
192.24,5045.30381
192.27,5045.63756
192.27,5045.10469
192.23,5046.70717
192.26,5045.85211
192.27,5046.57318
192.29,5046.33735
192.28,5045.97255
192.28,5046.24631
192.31,5047.7623
192.31,5045.29961
192.31,5046.66788
192.33,5046.66703
192.31,5047.03253
192.33,5047.30547
192.35,5047.61662
192.33,5047.48961
192.35,5047.09737
192.35,5047.44098
192.36,5046.51039
192.37,5047.84005
192.36,5047.48054
192.38,5047.18626
192.38,5048.34062
192.37,5047.82582
192.41,5046.72392
192.41,5048.38051
192.39,5048.04511
192.4,5047.64689
192.4,5048.60188
192.43,5048.8523
192.44,5048.42124
192.45,5048.49257
192.43,5048.47335
192.44,5048.30134
192.43,5049.77005
192.45,5048.61249
192.46,5049.53138
192.47,5048.62263
192.45,5049.36357
192.47,5049.09159
192.46,5049.30393
192.45,5049.07853
192.49,5049.61373
192.5,5050.9985
192.52,5049.8076
192.5,5049.74517
192.5,5049.40297
192.5,5050.79854
192.52,5052.38687
192.52,5049.94346
192.54,5049.0636
192.54,5050.24296
192.53,5050.95547
192.55,5050.0796
192.55,5050.80481
192.55,5049.75787
192.55,5051.34865
192.57,5052.05747
192.58,5050.34702
192.58,5051.11814
192.58,5051.28822
192.58,5050.7766
192.6,5050.78333
192.6,5051.75801
192.61,5050.99342
192.61,5052.35832
192.62,5052.05915
192.6,5050.71684
192.63,5051.9708
192.63,5051.78944
192.62,5051.8992
192.65,5051.45269
192.64,5052.54075
192.64,5053.06278
192.64,5053.48992
192.65,5052.61627
192.65,5052.26349
192.66,5053.28166
192.7,5053.28879
192.69,5052.05525
192.67,5053.75462
192.69,5052.81357
192.7,5053.56463
192.7,5053.82842
192.71,5053.25357
192.71,5053.26645
192.72,5054.31267
192.73,5053.10038
192.72,5053.80424
192.73,5054.21342
192.73,5053.39904
192.74,5054.06306
192.75,5054.82662
192.77,5054.66237
192.77,5054.51824
192.75,5053.74095
192.78,5054.70979
192.78,5053.96136
192.76,5055.45608
192.78,5054.88564
192.79,5054.02882
192.8,5054.95091
192.8,5055.13816
192.8,5054.05413
192.82,5055.33863
192.81,5055.35144
192.83,5055.91415
192.81,5055.2627
192.83,5055.01883
192.84,5055.58913
192.84,5056.70568
192.85,5056.35223
192.87,5056.34466
192.86,5056.82855
192.88,5055.64017
192.85,5056.88987
192.89,5056.9422
192.89,5057.2453
192.9,5057.90852
192.88,5057.26431
192.91,5056.40272
192.89,5057.39054
192.91,5056.61516
192.93,5056.04109
192.92,5056.98953
192.93,5057.416
192.93,5058.63063
192.95,5057.09835
192.94,5057.40422
192.94,5058.11153
192.96,5058.58198
192.94,5057.87722
192.95,5057.54269
192.98,5056.45884
192.98,5058.60135
192.97,5058.05359
192.97,5057.60402
192.99,5058.74707
192.99,5059.1608
192.98,5059.49414
193.02,5059.90546
193,5057.80715
193.02,5058.6641
193.01,5059.54701
193.02,5058.8326
